4,1
46939,48
41274,1606
35766,440
32113,919
26496,371
13241,479
11984,398
10226,350
7848,228
7702,64
6420,220
3200,63
1039,30
331,0
109,12
29,2
20,0
18367,1313
5218,187
5198,272
14784,117
5238,35
415,2
25,6
6823768,20652
2134578,31342
1912345,2325
1515884,4479
1269908,4131
983261,11359
524118,375
491005,290
404522,332
320803,6987
212499,1190
197422,185
173280,1011
160000,186
139495,1306
97621,1038
88689,282
73652,421
68098,771
51362,20
50126,131
15594,82
12587,140
8798,135
7189,24
5066,30
4068,25
2950,21
1533,26
459,9
138,2
138,1
4,2
10701,931
2103,115
53898,1542
1328156,5887
1179888,23387
734440,214
531058,16153
450682,20943
150351,3016
127300,1476
110854,3282
31662,1494
22107,1308
79,1
14835468,56341
9949933,255064
7017124,129940
5163065,190917
3830801,128688
3271986,27872
1962579,61079
1794958,46962
1062330,6704
565104,38876
506936,36701
496328,53260
363169,14705
360120,13200
353028,35671
273149,10237
95394,18887
63619,6356
53404,7614
40790,1511
31511,612
23428,365
17526,676
16536,1354
11370,280
10042,169
9729,217
9473,275
7637,57
3701,121
2241,69
2062,65
1438,47
577,35
576,19
293,11
121,5
75,1
40,0
4521711,8350910
1734070,2055269
1191735,1670395
700013,639934
571884,1009368
396170,440705
72471,90424
60576,43725
40856,36610
23274,31801
9693,6400
386,2535
210,1238
138,91
125,100
96,265
413332,773375
35499,7492
8254,1130
3643,444
1997,133
1679,173
4250,229
296,21
1337632,70909
23204,713
230,22
743,277
6,9
0,1
82238,155
14816,34
10460,16
138814,2493
138734,3658
56678,3333
26608,687
22669,785
17776,323
2,0
77668,18004
47718,12641
3640,843
2043,617
1084,196
899,230
839,184
370711,6009
2000,16
179,2
79381,404
16577,51
9575,33
34426,78
1326,4
14,7
15,0
77554,848
4656,53
37,93
238687,4364
33787,647
12883,212
4850,150
186,298
7429,67
7079,17
5742499,46525
1769414,12600
763075,11856
555300,1296
354085,2170
343141,3358
195217,2896
33696,522
30133,218
14523,544
12532,463
11652,367
5900,272
62,23
12,0
2,0
370587862,114777
137050639,33385341
67619182,1866868
64581944,5387352
54688518,9211352
38575523,10740934
35122621,1413422
31759041,265946
27834239,1950760
23233611,69341
16653214,48846
16265488,362024
10926871,3439574
10300809,1179136
8912464,2945766
7517117,1661154
7422624,4526642
5212400,771006
4682087,1227209
4291108,1507058
3647062,120934
3355349,93021
2604591,41885
2079373,28159
2042389,31701
1781026,35356
1316182,21076
1249903,19558
1183100,75990
1180550,16384
814248,84713
795488,12047
736349,4733
733368,3124
663731,10118
655126,3254
628312,9622
551851,9031
491811,7526
414479,81903
411651,13476
409221,10157
345719,75772
334695,5236
302785,4194
297130,4560
261947,7045
241956,44299
220411,865
219601,256
215772,3290
204793,1358
187999,50000
184448,10718
177111,8840
166968,5250
155873,2595
146375,3503
145665,5657
129165,1887
112086,1818
100479,37532
87309,13927
85616,711
67446,454
52004,122
48520,45
37927,520
35661,1356
34919,2278
32919,94
32721,125
31420,556
29982,330
27357,1193
24000,64
21049,2320
20815,1430
18624,83
18373,765
14155,2
12006,112
8402,122
8357,92
8244,112
5100,1
4658,24
3270,128
2493,105
2350,29
1785,72
1223,36
888,25
840,15
564,1
540,0
291,4
280,9
150,90
131,0
14399386,839173
10171,208
7551,1875
67,2
18,1
8,0
0,0
0,1
10203151,613411
867374,57783
386510,17651
24830,384
428,10
226,4
156,0
47,0
39,1
137365,4353
4638,416
2866,413
1808,211
27,3
2,2
0,1
4161271,390850
140046,9823
69420,5205
66506,5920
23615,1462
16442,1766
15331,1548
11814,667
11188,918
7286,722
2533,165
1247,34
480,3
435,47
385,54
238,23
145,81
49,3
20,2
9,0
0,0
108943,1755
49838409,5106490
331253,174288
244021,80889
241962,50277
209709,90856
189100,46824
177811,74053
123231,56934
103305,10719
103100,30713
98397,38421
72637,10026
47391,5742
40218,296
18122,8823
17974,8654
15769,8379
12028,1402
11132,3
8770,52
7695,1278
2042,169
1570,14
1434,38
1098,38
1035,0
526,14
478,0
225,68
80,10
5,0
3,0
2,0
2,0
2,1
1,0
16821,171
16255,127
15470,160
10514,120
7899,151
6839,73
5913,1094
4712,43
4647,37
2817,21
2493,33
2250,65
2220,60
1463,21
894,6
725,50
475,3
333,3
221,3
176,2
162,2
135,2
50,0
42945,401
24763,202
20784,106
13276,81
6671,54
6538,38
5482,20
5163,16
4516,34
3829,65
2968,25
1782,42
1507,8
1133,6
770,1
629,13
428,3
347,3
271,2
207,1
427584,909
174,0
20,0
20,0
5643,46
1055,3
1045,1
870,0
329,6
17416,113
12678,9
8242,36
100886,156625
97285,2032
76308,50074
46685,89518
32396,2701
25470,26177
13138,386
11136,231
480,20
855788,6552
68889,373
26320,111
21298,7184
16433,821
15050,180
13099,187
10528,98
9989,13
9432,90
8639,520
7177,60
6371,185
6034,94
4590,45
4093,86
3354,68
2266,1
2199,30
2077,63
1417,14
1200,15
845,6
605,14
405,3
4919,7
4,2
3,0
1,0
28771,8
4557,47
3642,41
2902,32
2368,17
2088,23
2068,24
1921,15
1719,13
1510,14
315,2
307,2
220,2
188,1
153,1
118,1
97,1
20,2
2,2
1,0
0,0
0,1
12570074,55932
51458,552
37198,754
34309,3224
33181,623
19297,206
12737,119
9874,1029
9128,180
8450,975
8322,118
7590,12
6619,164
4574,89
4436,28
4213,12
2710,55
1800,30
1438,58
1322,9
1218,28
741,156
233,9
209,15
6608813,904733
4259,42
253,8
222,2
95,2
60,3
39,0
36,6
7471327,50083
3376595,32466
2791831,8320
2712044,41853
1568808,19307
1203115,13696
224327,410
222250,436
192921,3100
180862,548
156399,449
70946,454
64939,363
33998,203
32908,98
8985,54
5499,16
3554,37
1912,15
1909,23
1871,22
1836,8
1786,8
1428,11
746,3
9,0
3,1
8327297,553320
10174,666
7996,7977
1298,1036
807,710
471,22
164,112
641,8531
3807578,4353389
334825,32572
263940,155152
215998,108000
196496,18401
132726,33728
85665,45
78328,20616
70915,30185
67566,9017
58220,9000
55000,15000
50908,39045
49752,26892
35473,20623
34506,23996
23315,23
22636,954
19478,4592
17907,18850
16756,14323
9129,564
8759,1500
5417,5020
4784,14
109,103
50,40
2133873,5054617
721576,841000
197149,300025
108369,7008
18325,21006
7940,20000
581,676
334,14
150,6
139,5
53,1
51,4
38,1
23,1
5136258,14329010
1354413,6524359
152914,660000
26250,21000
10986,40007
2503,562
2136,240
588,25
402,18
289,12
237,7
52,3
48,2
37619,104500
945003,2444000
44397,104000
38902,16361
18872,20000
550,18
198,5
19680,24000
257607,147700
145,6
90,1
101017,93440
45502,96000
31515,35793
25010,62800
24000,48000
6963,7258
5819,12000
3184,6000
1328396,4197060
1700042,1070
1039653,997048
378508,884000
276707,284774
232801,215028
187207,129268
90298,168000
50998,100000
45200,40000
43142,47173
38918,52225
31839,20079
23186,17810
13750,10000
10299,5409
9221,850
2426,4000
35342116,92601632
12914460,36854725
5889847,17428968
4952996,15875000
247500,500000
84396,156000
10304,22110
82355,5004
31141,4150
25000,20000
1795,150
90199,111537
71198,11530
30373,5679
14557,2009
8235,1059
4994,969
3872,728
3232,891
2181,102
540,27
338,10
280,13
222,12
544,48
289,50
18,0
20704,18329
7750,6250
6990,317
3215,120
2419,81
1395,48
1136,28
529,24
182,8
80,4
22279,11636
20699,3000
17363,3588
17325,13385
13681,6006
2915,776
2736,784
2065,945
1918688,397910
868562,130444
460461,129579
385301,54540
357817,43966
334398,285000
306770,56752
256076,56362
224166,45962
169895,27145
131873,21537
120299,63936
119981,121860
105433,21250
93833,4612
73128,12934
58786,12588
44931,38000
41758,5101
39379,17430
25774,5216
18868,13000
14898,2660
12859,4350
10999,3000
2519,266
1424,208
1109,48
918,71
4502954,10081003
601667,310743
433302,212794
379319,372956
307423,61219
290805,47574
233471,275115
232534,89474
215290,57863
160990,28857
131924,25977
121399,22000
96799,16790
75067,88200
60935,21000
52961,8202
45402,8686
38640,9940
27750,5000
25944,48000
25042,5093
24946,4005
23711,38000
20277,3260
19060,4892
14062,24000
9243,4473
7338,966
6400,1000
5805,900
5400,1000
3174,500
2740,400
66,25
17936331,36320004
9524472,19800000
8327952,13405750
8018031,16600010
5753805,5827653
5211436,10793052
1605794,3128006
637649,1304036
427039,826000
192465,300000
158865,160000
157607,120038
66580,60000
50974,40000
48399,40000
22265,20000
20695,20000
2884,5000
2225,116
46,2
51746312,105450000
36581151,76198000
7922112,7863333
7398109,15200000
1569535,3140000
1035984,1080000
987213,1380012
755266,1189000
476004,520000
360994,400000
263995,300000
190268,200000
44649,40000
37186,40003
24247,20000
18823,20000
13655,7859
2552,4000
108,5
7066,2000
6449,2861
2297,1100
1413,299
536871,164515
397834,62288
336871,110433
161916,87641
141359,21326
131136,200000
128813,55941
110979,41114
109197,11805
99575,9933
90783,24996
59954,35345
17639,1556
17041,1420
13930,2814
2340,1014
3560490,666920
157364,42887
130248,38500
77638,41024
48730,16400
46817,9440
46579,14552
42499,11938
41504,7304
39662,7020
36936,6480
29425,5300
19569,3307
18720,6000
12332,2008
6620,1242
4850,752
4264,880
3773700,2732275
912116,325990
561984,202949
536438,419551
523306,220816
446541,112859
383038,124654
330553,108950
240449,110792
189353,45339
175443,45705
132866,67647
119934,37409
119261,114000
118020,95745
116543,35162
108465,3230
99563,55028
99041,109119
87796,15008
81084,18816
75404,43777
74838,43426
30062,13090
22367,36000
17313,6355
14480,9790
12652,24000
12203,2216
10452,1504
8922,7000
6156,2989
5250,2418
4787,1504
1860,1280
1185,325
373,424
107,25
2055,600
3199,2000
215043,2900
111775,1225
61908,2668
32995,1400
16199,150
14088,500
8249,110
1281,30
312,25
5,1
128089,65988
58037,33702
53418,20625
30458,22820
11028,6630
6000,3000
5039,3150
222,177
18,85
549749,446178
114941,57255
60478,57600
55518,48000
48401,36080
46314,40668
43008,38400
20159,16800
19199,16000
17220,16800
4319,3000
2302,2350
551,300
46,25
21410,310
2789,250
2455,100
504,20
211621,59700
205499,80000
142560,21600
86399,10800
26764,1200
3050959,312523
1310160,178166
1114026,247239
799797,1620
508275,39190
490889,7650
488856,86000
334569,51264
205416,65000
186500,11550
119486,12534
101926,23310
82305,13320
81315,20140
65308,1430
45938,3343
36400,10000
26849,325
14699,1485
7503,400
5499,50
4912,210
2700,25
1753,110
920,180
859,20
4,2
128160,9595
52186,4014
1941,150
1086,100
8,12
62,0
13644,214
4939,125
4322,163
2414,65
2356,100
546,46
11,1
1210542,78495
242613,22785
125747,8120
109723,6750
18741,1050
17455,2655
4991,730
795,50
5130678,248202
2469306,117295
1314039,51310
1112870,76035
957408,54646
795063,33000
744321,35435
455721,31425
447050,18350
172122,11225
161126,12879
148789,7575
112850,5000
108182,4125
77122,4900
62786,4750
32997,700
26208,2415
15650,1300
13737,1075
4091,350
3816,300
2750,25
2684,200
2246,100
580,20
515,22
32872,527
25786,698
11796,80
6800,126
5343,240
4406,15
3649,100
3032,100
1927,50
1162,100
949,5
599,20
421,13
180,0
2767,400
1593,200
1436,70
1176,41
239627,7600
233930,700
183116,5700
110191,22428
99734,905
97087,1400
64592,734
57936,6890
39709,293
26922,1174
15596,1400
15211,1080
9299,280
5394,40
4743,65
4158,101
1420,50
999,5
376,2
279,1
188,0
49,5
112788,4145
111672,4180
72794,3935
29905,2748
12921,900
9800,875
4266,325
3756,310
1650,100
1471,100
773,175
23800,3500
11144,1500
6499,1000
5670,540
1068,140
173,20
1692,3
496,0
447,20
187,18
135,0
131,0
2714557,121755
2686907,90452
2053400,162497
1061436,40050
888123,25360
175905,8981
118339,13715
115123,6800
90873,3719
76723,3332
52260,3293
45381,1375
43306,3828
12102,7950
7540,340
7207,1008
1675,70
1150,10
1134,206
524,20
121,5
110,25
26335,2500
20617,10210
13822,603
7410,100
5076,75
3108,6
1488,0
168,0
168,0
136,0
89503,207
38090,6500
6739,767
1442,175
239,0
154,0
129,0
121,0
52,0
1321541,248440
411446,83023
257281,22650
137116,25040
120304,20760
55469,4035
27128,2370
17731,1490
11705,1200
11294,1200
8260,680
7724,680
5148,330
4478,600
3169,220
2618,195
2053,140
3927029,1470338
3436765,666185
1237941,165000
441343,167686
302155,138118
268174,53886
149694,16120
110098,7040
107016,38502
95688,5310
87081,7227
63971,15966
61797,7558
39156,7238
30227,3000
18476,2393
16724,750
12201,540
10688,765
5590,500
4718,230
3366,5
1209,2
1049,100
284,25
83,0
3220,7
700,25
35291,2075
27319,3220
8718,825
7594,675
158499,29000
17030,2700
2879,480
2400,96
2129,775
215,25
558667,332090
18503,920
2869,500
2730,130
1000,100
750,25
2192619,553842
830250,244947
237448,30376
118590,33928
88656,22550
38987,990
34949,4075
19780,1460
18973,1460
18019,1800
11870,1469
11044,260
7421,475
5242,345
4751,350
3124,202
1798,100
783,60
280783,69300
208465,38664
138600,3000
55631,1450
53495,7624
8265,325
6687,840
5345,350
4810,100
2163,20
1391,5
6205,500
3940,525
327,75
12,1
4,5
15889,1350
19104,785
4084,187
3868,425
3704,158
153,11
12,50
470253,19575
191964,66207
120962,12900
7175,1250
1290,300
1891687,130390
1758437,213310
1721967,83410
1552053,96931
1528947,158640
1081148,119358
726897,62605
394745,85180
298213,21735
280122,45050
157181,9133
92518,8375
69418,13000
63937,6314
55800,9000
52297,4280
38717,5523
34372,3060
24099,5025
11489,675
10383,460
9543,375
4021,120
472771,36480
419799,20650
79708,5800
74994,5275
42690,3250
33815,1980
23226,1400
18001,548
15923,1200
14293,180
14014,960
11532,714
9548,780
7038,500
5089,400
4381,200
2758,30
1620,220
1127,60
540,44
2,1
507771,38627
145242,6800
53673,5050
24066,3241
17713,1050
17622,920
12594,1432
2813,210
2287,100
1466,320
469,100
271,16
6,1
1718735,208604
414303,43044
58960,7080
42849,2600
42230,4540
35885,3091
31175,2759
28297,3800
24042,1564
24005,1480
22079,2280
17986,720
11180,640
6552,360
6149,940
204800,16000
30079,1816
20091,1720
7020,840
1616,200
871,60
532,40
262,21
439982,42630
55760,2960
50539,4201
42116,1048
28952,2151
28726,2700
20407,2200
15535,1130
10412,300
7920,800
7843,510
5136,420
4605,400
3449,255
2748,225
1511,12
1337,60
950,10
154812,10223
48438,3490
19512,1909
17277,1300
15688,104
15379,1440
11801,1100
10032,1340
8049,1000
6178,440
1539,220
1367,100
805,122
2,0
2901271,237927
245295,14140
61053,3440
28970,2347
24999,700
22797,10150
14112,831
13699,340
13008,5820
10074,1201
7223,600
4626,340
663,41
543,180
248,80
220,50
2994330,460052
763735,198000
182554,18147
120632,32550
103999,10000
47154,8300
44665,5740
40497,6200
31548,2500
26213,3840
24259,2596
12657,840
12256,1900
4938,600
4757,674
1974,120
1674,105
1255,205
714,80
238,25
1,1
0,0
4922270,719727
682561,26600
331924,9460
278975,5500
170611,6305
160536,5376
153553,18160
123616,3030
59423,2868
50674,1167
32870,2285
27798,1918
17206,406
6785,1000
5474,290
5199,100
1285,112
612,65
573,28
98,7
84,10
40,4
39,1
4,1
2,1
0,2
2158,57
1727,118
0,15
17102,995
8460,400
4461,200
3404,135
842,45
505,20
692432,99728
42990,1000
13572,140
7613,105
5754,45
3395,100
2294,90
747,10
577,2
339,3
30,1
184208,140400
13111,4400
144210,49500
13208,10400
2112,325
1079,1000
17,15
1488736,144924
700110,83510
492813,51570
436333,52760
414787,59680
273215,25620
270874,33300
239639,36000
193651,25272
185514,24020
165753,12280
159978,16581
149954,13305
142275,15606
125547,16965
107932,8320
104476,9465
96943,12280
76107,5945
74698,8638
72464,7840
56189,7060
53105,5459
45890,5000
44484,4920
38129,4220
32508,5400
25474,1325
18399,2000
9944,900
5799,1000
5460,400
5320,380
3285,500
2609,300
886,100
403,40
221,20
214,20
94,5
206831,4750
20812,500
7424,150
5134,20
1187,5
572,5
222521,10560
37311,770
5519,500
2524,15
57859,1040
28543,500
8129,200
1153,15
1626979,111880
948801,76276
615588,50617
339485,4230
285192,21700
266259,6359
256520,9809
230225,12912
206103,8947
158158,7533
141263,14378
124900,9760
105017,6283
83753,3515
63836,3607
57302,2600
55599,4000
45783,6741
44500,1739
44331,6358
42593,1950
36862,1291
26236,505
15006,600
13223,600
11691,900
10939,850
7515,200
6299,175
4232,180
913,10
315,35
18,1
1,0
1,0
12984,1020
8160,600
0,1
47794,13006
33568,3200
6246,2015
502,200
429,120
2,20
563054,10474
331287,9664
158279,13080
128163,2384
70808,6900
47735,3750
43590,3930
43047,4200
40507,1416
38430,5279
28482,3558
19550,2396
16801,1320
16727,1562
7307,600
5372,364
4149,500
3820,420
1055,140
351,120
349,12
33,6
13308,2795
10206,205
4956,145
2400,50
714,26
693,170
30522,12882
14217,3266
12650,4874
5204,1190
911,162
899,10
414,5
134,23
50,7
18,40
1237,20
3,10
189008,12850
68229,4139
60381,2900
51615,3304
41513,1660
34284,2475
32135,1420
28782,1540
26339,1120
19659,1750
18960,1030
16286,230
11097,440
10780,1000
7869,150
6293,501
3623,220
1816,70
994,112
552,40
550,53
324027,32029
199326,9820
179828,17236
103619,43969
95801,2468
85899,30154
81315,6240
78557,18822
77363,2745
51331,2071
39505,6760
33983,1835
33149,2150
30797,1505
26913,1440
20491,1639
19648,1632
18763,898
15807,538
6555,240
5769,500
5093,320
2770,140
2486,130
2252,200
600,15
67,18
3,0
77085549,57526570
16830334,12560008
9781991,7300000
6040134,4286522
5050290,3683450
4609593,3440000
4226273,3135760
3618605,2700200
1647503,1167662
1232786,920000
1232783,920000
1181879,882000
1025952,724140
777185,580000
696792,520000
589596,440000
434991,310000
428798,320000
294797,220000
236047,74000
187597,140000
133998,100000
133998,100000
133995,100000
107199,80000
107198,80000
107198,80000
80399,60000
80399,60000
26800,20000
2474,900
39,2
933205,412922
606641,74085
449217,172251
235201,92235
203150,87586
134045,52775
88789,24926
72857,21311
68034,24231
63445,8389
60330,8028
57634,4615
38474,18000
6703,261
3306,205
977,70
877,125
874,160
754,417
636,43
104,10
101,60
60,18
59,600
25,5
2,0
680208,160826
475703,108300
431244,96000
256526,50500
227908,52000
225725,50800
133891,25850
126257,32001
123498,29300
111145,23500
76800,16000
54599,13075
32459,6150
91291,23717
27838,5875
4480,1000
3559,800
2400,500
5784,600
10,3
8979,1325
4490,1003
4021,779
2680,100
6,6
0,4
6265,1401
2753,123
1675,138
623,398
310,205
281,165
254,62
164,110
150,103
103,64
100,71
78,49
73,12
45,30
45,28
32,20
31,20
30,21
30,20
16,10
15,10
15,10
10,7
7442,499
4339244,985096
1558566,405421
1042481,338584
437299,101641
356725,127155
137452,59232
116612,20420
115994,13660
76049,25000
49699,10000
35444,5050
25999,10000
12991,1356
6622,531
5337,425
1844,310
1744,425
783,137
329,803
195,20
159,16
87,25
50,50
4627,2010
129,15
6069,950
3605,600
645,100
341,50
179,25
5891,201
9,3
3,4
3702367,510271
547102,63412
493675,91476
331748,48867
266770,33477
236979,36881
190040,38724
179865,5560
167784,28239
137743,28592
131336,12240
122364,55190
110438,5906
105024,3342
63638,3020
51088,3425
40684,2494
20980,1988
14783,2580
9544,2145
7390,1123
4490,714
3723,100
2866,615
2455,100
1820,45
1760,134
1223,92
751,25
629,689
624,72
618,407
361,5
270,21
253,168
235,106
229,21
161,13
151,25
144,60
139,86
96,60
45,30
30,20
28,1
15,10
5,3
0,8
2285,120
14201,3002
2853,187
266,67
10,6
9,9
1,1
24255,1100
8780,2200
2723079,288862
959779,77295
755521,51120
399702,31950
282664,26606
236219,15141
226508,154598
190525,14085
134957,14000
102671,6148
51644,2487
36403,20000
28501,16000
16160,1533
13250,1626
2305,200
681,135
485,34
1050604,939502
362305,242150
111196,59000
36850,5000
35199,80000
30719,42000
27540,4500
21559,2000
6671,100
2110,1000
8870576,11063889
2375796,3482740
668894,182950
501401,382722
293212,55500
201298,31930
170039,40000
142590,300000
129691,197900
123464,14662
121642,24874
109059,33260
28447,20754
21359,2000
16159,3000
1185,150
2,25
3996,200
2200,1500
290,56
201,26
25,0
2665242,2846462
203528,134025
165932,97185
138177,27469
132899,60000
38264,20050
19299,5000
12900,6650
2595,2805
1744,1665
980,1000
950,1000
122,25
0,1
2099,300
600,23
3493761,3102771
2890570,3307075
23132,11925
18538,15312
6551,2398
2394,6
775,210
118,180
7,8
6929172,1537520
3319991,537476
1488172,291282
705558,295255
255062,63831
200297,37298
179724,27400
115328,20032
107961,21733
95085,17964
91805,17284
58997,10161
29555,8759
27946,5141
17189,2540
14748,5688
10988,1243
9237,3061
8098,2942
6766,2531
3192,1135
2499,542
2442,254
553,87
284,72
103,27
50,11
46,3
35,28
14,3
2243973,372569
381873,72517
328794,35255
178675,42135
134694,18786
110682,47294
41331,6564
17001,8777
3520,542
3172,216
2426,532
2355,553
1167,206
435,88
105,40
78,19
16194353,1811314
839902,238221
690417,197604
636338,192298
561750,166070
487956,107086
311223,46052
306591,66514
243456,37749
235201,31358
216570,54792
214296,32045
113987,12372
108162,24127
69589,8194
68706,15952
57537,25412
21747,6746
19200,2063
19051,1475
10832,2747
3800,1395
1588,565
1254,251
642,316
441,9
432,9
221,74
189,40
46,1
42,2
7,3
1,0
1,0
79,4
774868,116021
660444,282388
508091,190747
482726,215007
400005,68483
304733,107613
187575,65793
183749,57258
156504,89445
140645,71189
109594,39964
84342,24405
63408,20988
59983,8654
47116,15191
44163,15048
42179,13563
32275,1477
17660,460
12636,7194
6807,1202
2647,443
2399,835
1537,486
75,15
48,9
22,4
133858,7156
7384,2320
1004,40
11888932,2699714
2207564,562536
1475987,337457
1029221,222574
1006347,231029
817700,297728
796659,148683
666232,262693
665953,178897
339140,77813
224598,33856
223344,124428
160382,48869
131428,56171
102667,15774
89570,26203
73846,25797
73694,26338
66554,21636
55896,8574
46512,10179
41848,16285
36708,9516
24720,165
23147,3479
15827,3481
9873,1033
7207,1784
1114,296
737,200
509,204
153,8
74,8
14,1
91175,62027
55931,47640
13687,1049
6714,8740
1798,60
195,39
32,3
2126545,2180695
1216237,302201
877678,878520
310460,282571
295820,316250
275639,293322
264137,243680
193338,134914
135886,60335
131865,37448
118910,27384
57547,16273
50471,40256
42830,10083
19519,3564
7505,2117
7003,256
4615,1360
4392,370
3546,1300
1962,969
1490,203
1136,12
1031,146
390,694
217,45
187,4
46,1
5,101
13580277,1964570
975189,285713
380945,194090
357929,73233
353176,113879
338421,122266
267581,61985
252925,69479
227680,46036
187393,40613
155507,52247
147778,31822
144399,23556
104970,11712
53268,11169
42260,11800
31476,9400
18042,4594
14323,2490
6596,386
6480,1600
6205,522
3230,1000
2986,535
1907,600
1902,243
1535,360
1492,57
566,31
310,25
229,66
174,9
17,2
0,5
82648,57000
139836,17434
12467,6632
11668,3841
10653,1309
7334,2404
3819,1364
2051,780
998,300
473,74
17,4
6,0
195191,96999
132896,67905
21077,7768
20016,3721
11087,3175
4859,408
2846,1010
2186,200
763,200
454,18
440,113
329,90
114,29
116633,16486
113290,1060
37667,4771
22711,1415
16458,1895
8500,750
4620,330
1015,42
831,56
193,0
45,7
16,0
331423,11059
99515,5946
92424,12650
62286,10200
3699,400
1020,50
72,23
6,1
280725,52159
139628,31650
6999,1000
2100,500
0,0
1303948,14706
698192,70782
381870,61933
331464,62861
313054,31507
186996,14207
110008,22842
47120,8411
46199,10000
37409,932
30323,3385
27330,4590
24012,444
23074,360
20138,3056
13976,1721
9580,4020
8298,561
1431,115
1052,91
466,223
291,10
189,12
115,0
102,28
50,2
25,3
13,3
3,2
1259058,167793
201396,42654
136503,10755
129354,63935
128824,9750
34086,6195
29241,4540
21030,4172
18881,2318
17338,2729
16394,6405
13810,2000
11712,1755
10812,3972
9483,1097
7538,996
6302,760
5428,523
3369,299
1361,256
823,81
819,145
612,100
29,2
15,2
12,2
304916,53079
79904,13257
57682,8327
57511,10809
55898,11665
29086,5220
28358,3190
20035,5754
11169,5576
4926,801
3802,781
1221,596
1110,202
991,103
743,281
633,114
144,10
101,12
1,1
5675659,3787608
1579240,342783
1324554,3784300
610737,1697328
498369,222610
486436,207672
435466,1012932
309420,498828
301749,66415
252539,335473
132564,187624
122518,311491
118616,22875
100271,105586
72093,209358
59437,7831
52989,18767
47190,6414
45929,131022
31007,81158
30534,31800
26707,59369
23596,4678
22687,14747
21927,53522
19183,28397
19044,20257
16970,51098
11892,1616
7577,26286
5778,312
5287,1169
4756,14784
3778,1960
2160,6720
1951,215
1443,355
485,100
457,4
373,106
308,4
284,56
149,6
125,125
58,10
36,0
23,1
12,1
180,82
3,0
7176811,28603093
2984316,4084411
632175,817281
488541,2263155
278095,144620
231379,330789
203412,466303
188715,869140
180281,121333
142931,301399
136699,63303
135385,440728
119707,32775
97811,86626
91995,41066
80541,142104
73653,35308
28132,6091
25847,51941
18520,50000
16191,2108
15675,100009
12402,99520
12034,100000
9045,548
5411,308
4739,5862
2812,25000
2312,1393
2036,962
1462,901
1282,8
955,1084
326,10
225,687
78,2
74,2
21,1
1,0
8646,585
8470,2372
5418,56
1984,6
1658,6
727,105
199,7
1823828,73505
412995,18030
94417,3241
54457,2232
35115,1701
29764,189
29203,1360
2413,25
1452,22
1320,28
838,11
374,19
222,0
139,2
518035,54986
249637,93887
171422,70037
126839,36027
113153,54809
83084,24458
73248,28100
33821,15001
26617,4801
21318,793
20864,701
18201,1565
8700,160
8527,96
7981,994
4768,98
3849,394
2912,57
2417,200
303,2
2,0
66544,12950
59886,8876
12628,756
10218,700
3987,100
3420,456
898,48
87,1
59,12
1,0
1941221,79744
552053,15223
183473,5973
66601,1832
46865,1090
39894,1058
37931,174
15990,93
12790,167
12058,252
7917,122
4541,39
3490,148
252,3
176,3
176,3
103,12
7037444,454788
2202249,519575
1776464,436875
740150,143050
726817,171300
675125,137807
268175,32986
263218,61600
252430,12913
241970,50503
223153,3102
150078,38904
64639,3852
51908,545
47365,9348
43988,3030
27595,1112
20700,2540
18231,1284
17480,200
15532,1681
9318,180
9163,1090
5623,683
1020,12
560,6
205,3
193,69
24,83
1614557,128620
728983,161746
334055,22957
110567,19260
